id,book_name,book_publisher,book_author,book_description,book_desc,book_position,dewy_tenth,col_8,book_seriesno,book_seriesname,book_col11,book_access,book_creator,deleted_at,created_at,updated_at
2497,مقدمة فى علوم الدراسات القبطية,ناشر-مكتبة الاسكندرية - العدد الاول- اكتوبر 2012م ,اعداد-د.يوحنا نسيم يوسف,يحتوى على مقدمة فى علوم الدراسات القبطية يتطرق الكتاب الى القبطيات كعلم الرهبنة القبطية تاريخ الاقباطفى العصر المبكر القرن الاول والثانى والثالث والرابع والخامس والسادس وتطرق ايضا الى تاريخ الاقباط مصر بعد الفتح العربى وتاريخ البطاركة والادب القبطى والمجامع والطقوس الدينية اللغة القبطية والادب العربى المسيحى والايقونات القبطية والفنون والغنوصية والمانية,تاريخ الاقباط,ر1-ك43,,,,كراسات قبطية,,1,NULL,NULL,2020-02-26 16:45:47,0000-00-00 00:00:00
2498,حكايات شعبية مصرية ,مطبعه-الهيئة المصرية العامة للكتاب - طبعه2013م*رقم ايداع2013-1689,اعداد- فليهلم شييتا (جبيوم شييتا بك) - تحقيق ودراسة مصطفى ماهر,يحتوى على حكايات شعبية مصرية حكاية الشاطر محمد ودب المطبح سيخة العرب فله الصياد وابنه دلال البنت العفيفة الامير العاشق الجعيدى وابنه البلبل الصياح وردة العرب زنديق حكاية الامير وحصانه ,فنون وفلكولور,ر33-ك15,398.2,978-977-448-171-0,6,الثقافة الشعبية,سعره 12,1,NULL,NULL,2020-02-26 16:45:47,0000-00-00 00:00:00
2499,كتاب ترانيم,ناشر-كنيسة السيدة العذراء والقديس اثناسيوس الرسولى اسرة القديسة انا سيمون ,اعداد- اسرة انا سيمون,يحتوى على مجموعة من الترانيم,لغة قبطية+خولاجى وترانيم ومدايح وتسابيح وصلوات,ر25-ك63يمين,,,,,,1,NULL,NULL,2020-02-26 16:45:47,0000-00-00 00:00:00
2500,القديسة الكارزة فيرينا,مطبعه-ميناس برنت الظاهر - ناشر-بيت القديسة فيرينا للمكرسات - طبعه ثالثة 1999م*رقم ايداع1997-8281,اعداد-بيت القديسة فيرينا للمكرسات - القاهرة - مراجعه-نيافة الانبا انطونيوس مرقس اسقف شئون افريقيا ونيافة الانبا بيمن اسقف نقادة وقوص,يحتوى على القديسة الكارزة وسيرتها ونشاتها وبه مديح للقديسة,تراجم سير قديسين,ر7-ك160,,,,,,1,NULL,NULL,2020-02-26 16:45:47,0000-00-00 00:00:00
2501,دليل خدمة الرعاية الاجتماعية واسلوب تطبيقها بالكنيسة القبطية ,اصدار-بطريركية الاقباط الارثوذكس قداسة البابا الانبا تواضروس الثانى بابا الاسكندرية وبطريرك الكرازة المرقسية سكرتارية الرعاية الاجتماعية ,اعداد-سكرتارية الرعاية الاجتماعية بالمقر البابوى,يحتوى على دليل خدمة الرعاية الاجتماعية واسلوب تطبيقها بالكنيسة القبطية ويقدم فكرة مبسطة عن خدمه الرعاية الاجتماعية باسلوب روحى علمى اجتماعى ونفسى فنجد الكتاب يوضح المبادئء الروحية الاساسية فى خدمه الرعاية الاجتماعية وتوحيد الفكر والوصول للهدف والمشاريع الصغيرة والعامة والخدمات الاجتماعية التى تقدمها الدولة لابنائها,القوانين والقرارات وتاريخ الخليقة وتاريخ الكتاب المقدس,ر26-ك31يمين,,,,,,1,NULL,NULL,2020-02-26 16:45:47,0000-00-00 00:00:00
2502,الشهيد كيرياكوس وامه يوليطة والشهيدة صوفيا ,مطبعه-شركة تريكرومى للطباعه- ناشر-مكتبة المحبة *رقم ايداع1998-13492,بقلم-ملاك لوقا,يحتوى على سيرة وحياة الشهيد كيرياكوس وامة يوليطة والشهيدة صوفيا,تراجم سير قديسين ,ر7-ك161,,977-12-0365-7,28,من سير القديسين والقديسات,,1,NULL,NULL,2020-02-26 16:45:47,0000-00-00 00:00:00
2503,كيف تكتب بحثا علميا؟,مطبعه-الدولية للطباعه - ناشر-مكتبة اسقفية الشباب -طبعه اولى سبتمبر *رقم ايداع16683-2012,المؤلف-ا.د.رسمى عبد الملك رستم - تقديم-الانبا موسى الاسقف العام ,يحتوى على كيف تكتب بحثا علميا ؟ مفهوم البحث فى القبطيات انواع البحوث العلمية فى المجالات القبطية ومقومات البحوث العلمية فى المجالات القبطية ادوات البحث مناهج البحث (كرة مبدئية),كتب متفرقات فى التاريخ,ر31-ك9,,,14,الايمان الثقافة المجتمع,سعره 2.25,1,NULL,NULL,2020-02-26 16:45:47,0000-00-00 00:00:00
2504,المجامع المسكونة المحاضرة رقم 8,ناشر-كنيسة العذراء بالزيتون,اعداد-القمص بطرس جيد كاهن كنيسة العذراء بالزيتون والاستاذ بالكلية الاكليريكية,يحتوى على المجامع المسكونة المحاضرة رقم 8المجمع المسكونى الثانى القسطنطينية 381م قصص حول مجمع القسطنطينية المجمع المسكونى الثالث مجمع افسس الاول عام 431م مجمع افسس الثانى انعقادة عام 449 بسبب بدعه اوطاخى,تاريخ الكنيسة,ر6-ك59,,,,,,1,NULL,NULL,2020-02-26 16:45:47,0000-00-00 00:00:00
2505,تاريخ البطاركة القديس اثناسيوس الرسول,مطبعه-دار يوسف كمال للطباعه *رقم ايداع1999-16397,اعداد-نشات زقلمة ,يحتوى على نبذة صغيرة سيرة وحياة ونشاة القديس اثناسيوس الرسول,تراجم بطاركة,ر3-ك56,,,45 -ج4,شذرات - كتيبات الشباب,,1,NULL,NULL,2020-02-26 16:45:47,0000-00-00 00:00:00
2506,خطاب الرئيس انور السادات امام مجلس الشعب,مطبعه-هيئة الاستعلامات - طبعه20مايو1971م,اعداد-وزارة الاعلام هيئة الاستعلامات,يحتوى على خطاب الرئيس انور السادات امام مجلس الشعب القاهرة يوم 20 مايوسنه 1971مويتكلم عن تصحيح اوضاع البلاد,منوعات,ر54-ك14,,,,,,1,NULL,NULL,2020-02-26 16:45:47,0000-00-00 00:00:00
2507,برنامج العمل الوطنى مقدم من السيد انور السادات رئيس الجمهورية ورئيس الاتحاد الاشتراكى العربى الى المؤتمر القومى العام الثانى فى دور انعقادة الاول 23 يوليو1971م,مطبعه-هيئة الاستعلامات - طبعه1971م,اعداد- وزارة الاعلام هيئة الاستعلامات,يحتوى على برنامج العمل الوطنى مقدم من السيد انور السادات رئيس الجمهورية ورئيس الاتحاد الاشتراكى العربى الى المؤتمر القومى العام الثانى فى دور انعقادة الاول 23 يوليو 1971م ويتطرق البرنامج الى اهمية قيام كل مؤسسات الدولة المختلفة بدورها للقيام والنهوض بالبلاد كاكل ,منوعات,ر54-ك15,,,,,,1,NULL,NULL,2020-02-26 16:45:47,0000-00-00 00:00:00
2508,دليل الخدمة , ,اعداد-خدمة الانبا ابرام,يحتوى على دليل خدمة محاور الخدمة - خدمة التنمية الروحية - التعليم - الصحية - المهارات,القوانين والقرارات وتاريخ الخليقة وتاريخ الكتاب المقدس,ر26-ك32يمين,,,,,,1,NULL,NULL,2020-02-26 16:45:47,0000-00-00 00:00:00
2509,تاريخ الاصلاح فى القرن السادس عشر ,مطبعه-بيروت -طبعه1878م ,تاليف- العلامة ميرل دوبينياه,يحتوى على تاريخ الاصلاح فى القرن السادس عشر حالة اوروبا قبل الاصلاح ولادة لوثيروس وظروف حياة من سنه1483الى1517 الغفرانات والقضايا من سنه1517الى ايار 1518 من ايار الى كانون الاول 1518 الجدال فى الجدال فى ليبسك سنه 1519منشورات البابا سنه 1520 مجمع ورمس من كانون الاول 1518 اهل بلاد سويسرا من سنه 1484 الى 1522 سنه1521 1522,كنائس وطوائف ومذاهب متنوعة,ر27-ك12ج1,,,ج1,,,1,NULL,NULL,2020-02-26 16:45:47,0000-00-00 00:00:00
2510,العقائد الدينية فى مصر المملوكية بين الاسلام والتصوف,مطبعه-الهيئة المصرية العامة للكتاب -طبعه 2000م*رقم ايداع2000-16203,تاليف-د.احمد صبحى منصور ,يحتوى على العقائد الدينية فى مصر المملوكية بين الاسلام والتصوف مراحل العقيدة الصوفية وتطورها فى مصر المملوكية تقديس الولى الصوفى فى مصر المملوكية ويجيب الكتاب على اسئلة عن تعريفات التصوف وبدايتة وانتشارة وتطورة فى مصر المملوكية والعديد من الامور الاخرى,كنائس وطوائف ومذاهب متنوعة,ر27-ك44,,977-01-6991-9,186,تاريخ المصريين,سعره 550قرش,1,NULL,NULL,2020-02-26 16:45:47,0000-00-00 00:00:00
2511,الدهبنه او الاقتدا بالمسيح,ناقص,اعداد-توما الكمبيسى القس القاونى المترهب تحت قانون القديس اغوسطينوس,يحتوى على الدهبنه وهو مجموعه من السفار - السفر الاول يحتوى على الاقتدا بالمسيح واحتقار اباطيل ادنيا باسرها وهو مشتمل على خمس وعشرين فصل -والسفر الثانى يحتوى على نصايح شريفه جاذبه اى الامور الباطنه وهومشتمل اثنى عشر فصل - السفر الثالث يحتوى على ذكر التسلية الروحانية الباطنه  وهو مشتمل على تسعة وخمسين فصل -السفر الرابع يحتوى على مدايح القربان المقدس ونصايح اى التقدم اليه بالطهارة والاستحقاق وهومشتمل على مقدمه وثمانية عشر فصل ,تاريخ الرهبنة,ر14-ك25,,,,,,1,NULL,NULL,2020-02-26 16:45:47,0000-00-00 00:00:00
2512,اللائحة الداخلية الهيئة القبطية الانجيلية للخدمات الاجتماعية ,اصدار- وزارة الشئون الاجتماعية - القاهرة ,اعداد-وزارةالشئون الاجتماعية القاهرة رقم 1429 ,يحتوى على اللائحة اداخلية للهيئة القبطية الانجيلية للخدمات الاجتماعية نطاق تطبيق هذة اللائحة الالتحاق بالعمل وشروطة الاجور مواعيد العمل الاجازات والعطلات الرسمية مصاريف والانتقالات وبدل السفر احكام خاصة بمدير الهيئة واجبات المستخدم او العامل انهاء العمل ,القوانين والقرارات وتاريخ الخليقة وتاريخ الكتاب المقدس,ر26- ك34يمين,,,,,,1,NULL,NULL,2020-02-26 16:45:47,0000-00-00 00:00:00
2513,مايقال فى التوزيع,اصدار-كنيسة مارمرقس بمصر الجديدة ,اعداد- خورس شمامسة مارمرقس مصر الجديدة,يحتوى على ما يقال فى التوزيع من مزامير والحان وترانيم وتمجيد,لغة قبطية+خولاجى وترانيم ومدايح وتسابيح وصلوات,ر25-ك46يمين,,,,,,1,NULL,NULL,2020-02-26 16:45:47,0000-00-00 00:00:00
